Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2020,8,29/09/2020 00:00,49,"Coatzacoalcos, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED/P DIAB, CAJA DE 30 TABLETAS DE 850 MG, LAB MERCK",258.55,1,CAJA,
2020,8,29/09/2020 00:00,49,"Coatzacoalcos, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"FICONAX, MED P/DIAB, TABLETAS, CAJA C/30 TA DE 1 GR, PISA",200,1,CAJA,
2020,8,29/09/2020 00:00,49,"Coatzacoalcos, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIABION, MED /P DIAB, CAPSULAS, CAJA DE 30 PZAS, LAB MERCK",273,1,CAJA,
2020,8,29/09/2020 00:00,50,"Esperanza, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX, MED P/DIAB, TABLETAS, 30 TABLETAS, 850 MG",266,1,CAJA,
2020,8,29/09/2020 00:00,50,"Esperanza, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",457,1,CAJA,
2020,8,29/09/2020 00:00,50,"Esperanza, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",260.51,1,CAJA,
2020,8,29/09/2020 00:00,50,"Esperanza, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"MAVIGLIN, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MAVI",104.74,1,CAJA,
2020,8,29/09/2020 00:00,51,"Izúcar de Matamoros, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DINORAX-C, METABOLICO, TABLETAS, 30 DE 850 MG, LAB BRULUART",47.48,1,CAJA,
2020,8,29/09/2020 00:00,51,"Izúcar de Matamoros, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DINORAX, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",36,1,CAJA,
2020,8,29/09/2020 00:00,51,"Izúcar de Matamoros, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"INSULINA GLARGINA, MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,1,CAJA,
2020,8,29/09/2020 00:00,52,"Pachuca, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERC",541,1,CAJA,
2020,8,29/09/2020 00:00,52,"Pachuca, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLINORBORAL, MED P/DIAB, TABLETAS, 40 DE 5/50MG, LAB SILANES",628.5,1,CAJA,
2020,8,29/09/2020 00:00,52,"Pachuca, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOBAY, MED P/DIAB, TABLETAS, 30 DE 50 MG, LAB BAYER",243.7,1,CAJA,
2020,8,29/09/2020 00:00,52,"Pachuca, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLIMETAL LEX, MED P/DIAB, TABLETAS, 16 DE 2/850 MG, LAB SILA",528,1,CAJA,
2020,8,29/09/2020 00:00,52,"Pachuca, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",541,1,CAJA,
2020,8,29/09/2020 00:00,53,"Saltillo, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLIMETAL LEX, MED P/DIAB, TABLETAS, C/16 DE 2/850 MG, LAB SI",580.71,1,CAJA,
2020,8,29/09/2020 00:00,53,"Saltillo, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"METFORMINA, MED P/ DIAB, TABLETAS, C/30 DE 2.5/500 MG, LAB P",43.99,1,CAJA,
2020,8,29/09/2020 00:00,53,"Saltillo, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"IMALET, MED P/DIAB, TABLETAS, C/60 DE 500/5 MG , LAB BEST",55,1,CAJA,
2020,8,29/09/2020 00:00,54,"Tuxtla Gutiérrez, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"JANUVIA, MED P/DIAB, TABLETAS, 14 DE 100 MG, LAB MERCK S & D",572.29,1,CAJA,
2020,8,29/09/2020 00:00,54,"Tuxtla Gutiérrez, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DIMEFOR, MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED R",424.02,1,CAJA,
2020,8,29/09/2020 00:00,54,"Tuxtla Gutiérrez, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, CAPSULAS, 40 DE 850 MG, LAB ROCHE",355.07,1,CAJA,
2020,8,29/09/2020 00:00,54,"Tuxtla Gutiérrez, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB NOVAG IN",50,1,CAJA,
2020,8,29/09/2020 00:00,55,"Zacatecas, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"JANUVIA, MED P/DIAB, COMPRIMIDOS, 28 DE 100 MG, LAB MSD",1065.84,1,CAJA,
2020,8,29/09/2020 00:00,55,"Zacatecas, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"JANUMET, MED P/DIAB, COMPRIMIDOS, 28 DE 50/500 MG, LAB MSD",624.67,1,CAJA,
2020,8,29/09/2020 00:00,55,"Zacatecas, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, MED P/DIAB, TABLETAS, 30 DE 750 GR, LAB MERCK",299.08,1,CAJA,
2020,8,29/09/2020 00:00,55,"Zacatecas, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"JANUVIA, MED P/DIAB, COMPRIMIDOS, 28 DE 100 MG, LAB MSD",1065.84,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, CAPSULAS, C/60 DE 750 MG, LAB ALPHAR",55.16,1,CAJA,DESENCADENADO
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"PREDIAL, MED P/DIAB, TABLETAS, C/40 DE 1000 MG, LAB SILANES",467,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"LANTUS, MED P/DIAB, AMPOLLETA, C/1 DE 10 ML, SANOFI AVENTIS",1654,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"MICARDIS PLUS, METABOLICO, TABLETAS, 14 DE 80 MG/12.5, LAB B",634.26,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DIMEFOR-G, MED P/DIAB, TABLETAS, 30 DE 500/2.5 MG, SIEGFRIED",269,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"DABEON, MED P/DIAB, CAPSULAS, 30 DE 0.4 MG, LAB MERCK",254.5,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"CRONIX, MED P/DIAB, METAFORMINA C/GLIBENCLAMIDA, 30, 500/2.5",85,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,8,"GALVUS MET, MED P/DIAB, COMPRIMIDOS, 60 , 850/50 MG, NOVARTI",920,1,CAJA,
2020,7,21/08/2020 00:00,1,"Area, cdmx",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,9,"JANUMET, MED P/DIAB, COMPRIMIDOS, 28 DE 50/500 MG, LAB MSD",602,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"LANTUS, MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1176.94,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DIMEFOR T, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",180.09,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX XR, MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",302.9,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"BRUCEN, MED P/DIAB, TABLETAS, 50 DE 5 MG, LAB BRULUAGSA",29.95,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"ACXION, METABOLICO, TABLETAS, 30 DE 15 MG, LAB IFA",149,1,CAJA,
2020,7,21/08/2020 00:00,2,"Mérida, Yuc.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"METFORMINA, METABOLICO, TABLETAS, 30 DE 850MG, LAB LANDSTEIN",27.48,1,CAJA,
2020,7,21/08/2020 00:00,3,"Morelia, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEON, METABOLICO , CAPSULAS, C/30, LAB MERCK",336.61,1,CAJA,
2020,7,21/08/2020 00:00,3,"Morelia, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED P/DIAB, TABLETAS, 500 MG, 60 TABLETAS, LAB MERCK",333,1,CAJA,
2020,7,21/08/2020 00:00,3,"Morelia, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GALVUS MET, MEDICAMENTO PARA DIABETES, COMPRIMIDOS, CAJA C/3",438.9,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"MEDIMART, MED P/DIAB, TABLETAS, METFORMINA, C/30, DE 750 MG",88,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",298,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GALVUS, MED P/DIAB, COMPRIMIDOS, DE 50MG/850MG, C/60, LAB NO",1321,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GALVUS, MED P/DIAB, COMPRIMIDOS, DE 50MG/850MG, C/60, LAB NO",1305,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"HUMALOG, MED P/DIAB, AMPOLLETAS, DE 100ML, LAB HUMULAG",717.53,1,CAJA,
2020,7,21/08/2020 00:00,4,"Guadalajara, Jal.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"METFORMINA, MED P/DIAB, TABLETAS, 60 DE 500MG, LAB PHARMALIF",181.64,1,FCO,DESENCADENADO
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"LANTUS SOLOSTAR, MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",370.02,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",405,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, MED P/DAB, TABLETAS, C/60 DE 500/5.0 MG, MERCK",584,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLIMETAL LEX, MED P/DIAB, TABLETAS, 16 DE 2/850 MG, SILANES",479.99,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GLUCERNA, MED P/DIAB, POLVO, SR, BOTE DE 400 GR",335.9,1,BOTE,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"DABEX XR, MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",260.52,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"DABEX XR, MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",232,1,CAJA,
2020,7,21/08/2020 00:00,5,"Monterrey, N.L.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,8,"GLIMETAL, MED P/DIAB, TABLETAS, 16 DE 4/100 MG, LAB SILANES",842.06,1,CAJA,
2020,7,21/08/2020 00:00,6,"Mexicali, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",519.8,1,CAJA,
2020,7,21/08/2020 00:00,6,"Mexicali, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/30 DE 750 MG, LAB ROCH",439,1,CAJA,
2020,7,21/08/2020 00:00,6,"Mexicali, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOP, METABOLICO , TABLETAS, C/60 DE 500 MG, LAB ROCHE",441.16,1,CAJA,
2020,7,21/08/2020 00:00,6,"Mexicali, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIMEFOR G, MED P/DIAB, TABLETAS, C/60 DE 500/5 MG, LAB SIEGF",422.85,1,CAJA,
2020,7,21/08/2020 00:00,7,"Cd. Juárez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",406,1,CAJA,
2020,7,21/08/2020 00:00,7,"Cd. Juárez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",465.24,1,CAJA,
2020,7,21/08/2020 00:00,7,"Cd. Juárez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DIABION, MED P/DIAB, CAPSULAS, C/30, LAB MERCK",248.42,1,CAJA,
2020,7,21/08/2020 00:00,7,"Cd. Juárez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"AGLUMENT, MED P/DIAB, TABLETAS, C/30 DE 850 MG, LAB PROBIOME",138.98,1,CAJA,
2020,7,21/08/2020 00:00,7,"Cd. Juárez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, MED P/DIAB, TABLETAS, XR, C/30 DE 750 MG, LAB MERCK",343,1,CAJA,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIABION, MED P/DIAB, CAPSULAS, 30 DE 3552 GR, LAB MERCK",238.93,1,CAJA,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"HUMALOG MIX 25, MED P/DIAB, AMPOLLETA, 2 DE 3 ML, LAB ELI LI",628.42,1,CAJA,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"FARMACIA DEL AHORRO MP, MED P/DIAB, TABLETAS, PIOGLITAZONA,",178,1,FCO,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",25,1,CAJA,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GLUCOBAY, MED P/DIAB, TABLETAS, 30 DE 50 MG, LAB BAYER",336.81,1,CAJA,
2020,7,21/08/2020 00:00,8,"Acapulco, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"AMARYL, MED/P DIAB, TABLETAS, CAJA DE 15, DE 2 MG, LAB SANOF",350.75,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX XR,MED P/DIAB ,TABLETAS, DE 30 DE 750 MG, MERCK LAB",378.87,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"PRE-DIAL PLUS, MED P/DIAB, TABLETAS, DE 30 DE 850 MG, LAB SI",355,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, MED P/DIAB, TABLETAS, DE 60 DE 500 MG, LAB MERCK",296.3,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"AMARYL, MED P/DIAB, TABLETAS, DE 15 DE 2 MG, LAB SANOFI AVEN",339.67,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GALVUSMET, MED P/ DIAB, COMPRIMIDOS,DE 60 DE 850/50 MG, LAB",867.82,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"JANUMET, MED P/ DIAB, COMPRIMIDOS, DE 28 DE 50/850 MG LAB ME",600.25,1,CAJA,
2020,7,21/08/2020 00:00,9,"Culiacán, Sin.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"JANUMET, MED P/DIAB, COMPRIMIDOS, DE 28 DE 50/500 MG, LAB ME",593.17,1,CAJA,
2020,7,21/08/2020 00:00,10,"León, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIABION, MED P/DIAB, CAPSULAS, C/30, LAB MERK",279,1,CAJA,
2020,7,21/08/2020 00:00,10,"León, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",537,1,CAJA,
2020,7,21/08/2020 00:00,10,"León, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE XR, MED P/DIAB, GRAGEAS, 30 DE 750 MG, LAB MERCK",410.22,1,CAJA,
2020,7,21/08/2020 00:00,10,"León, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"INSULINA, MED P/DIAB, AMPOLLETAS, 100 UI/ML, INSULINA HUMANA",102,1,CAJA,
2020,7,21/08/2020 00:00,10,"León, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",313.13,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB FARMACIA",50,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DIMEFOR, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",185.5,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",405,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"PREDIAL PLUS, MED P/DIAB, TABLETAS, 30 DE 850MG, LAB SILANES",395.16,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GALVUS MET, MED P/DIAB, COMPRIMIDOS, 30 DE 50/850 MG, LAB NO",660,1,CAJA,
2020,7,21/08/2020 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"THIOCTACID, METABOLICO, TABLETAS, 30 DE 600 MG, LAB BAYER",777.2,1,FCO,
