"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8549630","15031622111000053000052049M0","TORRE MEDICA SANTA MARIA","CLINICA MATERNA INFANTIL SANTA MARIA SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","AVENIDA","ARENAL","CALLE","NARANJOS","AVENIDA","AVENIDA DE LOS PATOS","CALLE","FRAGUA",,"SN",,,,,"BARRIO","FUNDIDORES",,,,"56334","15","MÉXICO                      ","031","Chimalhuacán","0001","Chimalhuacán","0821","042",,"CSM.CHIMALHUACAN@GMAIL.COM",,"Fijo","19.44075508","-98.94671599","2019-11"
"2543156","15051622112000026000000000U2","UMF 223 IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","MIGUEL HIDALGO","CALLE","RICARDO FLORES MAGON","PRIVADA","HIDALGO","AVENIDA","REOLIN BAREJON",,"SN",,,,,"COLONIA","CENTRO",,,,"52004","15","MÉXICO                      ","051","Lerma","0001","Lerma de Villada","0241","030","728285118",,,"Fijo","19.28678793","-99.51564692","2010-07"
"1973968","15104622112000137001000000U4","UNIDA MEDICA DE MEDICINA FAMILIAR 64","IMSS ","622112","Hospitales generales del sector público","251 y más personas","CALLE","BOMBEROS","AVENIDA","FRANCISCO MARQUEZ","CALLE","PASILLO DE LOS PENSIONADOS","AVENIDA","AVENIDA DEL SEGURO SOCIAL",,"SN",,,,,"COLONIA","TEQUEXQUINÁHUAC",,,,"54020","15","MÉXICO                      ","104","Tlalnepantla de Baz","0001","Tlalnepantla","1743","028","5553102018",,,"Fijo","19.55920116","-99.20082431","2010-07"
"2425785","15106931610002714002000000U2","UNIDAD DE ATENCIÓN AL DERECHOHABIENTE TOLUCA","INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","DOCTOR NICOLAS SAN JUAN","PRIVADA","DOCTOR HECTOR FIX ZAMUDIO","CALLE","CUAUHTEMOC","CALLE","DAVID ALVARADO GUERRERO","0","SN",,,"0",,"COLONIA","SAN LORENZO TEPALTITLAN",,,,"50010","15","MÉXICO                      ","106","Toluca","0087","Santa Cruz Atzcapotzaltongo","4047","009",,,,"Semifijo","19.32057005","-99.6341535","2014-12"
"2282588","15058622111000232001000000U3","UNIDAD DE ESPECIALIDADES MEDICAS MEXICO",,"622111","Hospitales generales del sector privado","0 a 5 personas","AVENIDA","VALLE DE SANTIAGO","CALLE","AVENIDA VALLE DEL VOLGA","AVENIDA","RIO DE LOS REMEDIOS","CALLE","VALLE DE IRAGUADI","34",,,,,,"COLONIA","VALLE DE ARAGON",,,,"57100","15","MÉXICO                      ","058","Nezahualcóyotl","0001","Ciudad Nezahualcóyotl","1931","009",,,,"Fijo","19.49243313","-99.0543134","2014-12"
"2013788","15020622111000031000000000U9","UNIDAD DE MEDICINA FAMILIAR","IMSS ","622112","Hospitales generales del sector público","251 y más personas","CALLE","JUANA MARIA PAVON","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","MIGUEL FLORES","0","SN",,,"0",,"UNIDAD HABITACIONAL","SAN RAFAEL COACALCO",,,,"55719","15","MÉXICO                      ","020","Coacalco de Berriozábal","0001","San Francisco Coacalco","032A","010","5558913737",,,"Fijo","19.65280821","-99.079583","2010-07"
"8968120","15057622112000147000000000U3","UNIDAD DE MEDICINA FAMILIAR 61 IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","16 DE SEPTIEMBRE","AVENIDA","F.C. ACAMBARO","CALLE","JARDIN","CALLE","BOULEVARD MANUEL ÁVILA CAMACHO","39",,,,,,"COLONIA","PUEBLO SAN BARTOLO NAUCALPAN",,,,"53000","15","MÉXICO                      ","057","Naucalpan de Juárez","0001","Naucalpan de Juárez","1455","009",,,,"Fijo","19.47324011","-99.23042628","2019-11"
"2169913","15058622112000137001000000U2","UNIDAD DE MEDICINA FAMILIAR 78","ATENCION MEDICA ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","CARMELO PEREZ","CALLE","ANA LUISA PELUFO","CALLE","ESCONDIDA","CALLE","INDUSTRIAL","0","SN",,,"0",,"COLONIA","AMPLIACION VICENTE VILLADA",,,,"57710","15","MÉXICO                      ","058","Nezahualcóyotl","0001","Ciudad Nezahualcóyotl","101A","033","5557311575",,,"Fijo","19.39315967","-99.00086353","2010-07"
"2103746","15122622112000026001000000U1","UNIDAD DE MEDICINA FAMILIAR CON ATENCIÓN MEDICA AMBULATORIA NUM 180 INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","SOLIDARIDAD (TEJONES)","AVENIDA","BENITO JUAREZ","AVENIDA","ADOLFO LOPEZ MATEOS","CALLE","NORTE 8","0","SN",,,"0",,"COLONIA","PR0VIDENCIA",,,,"56600","15","MÉXICO                      ","122","Valle de Chalco Solidaridad","0001","Xico","071A","010","5559713339",,,"Fijo","19.28765392","-98.91638586","2010-07"
"2441278","15054622112000067000000000U0","UNIDAD DE MEDICINA FAMILIAR CON UNIDAD MEDICA DE ATENCION AMBULATORIA NUMERO 231 DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","AVENIDA HACIENDA LA QUEMADA","CALLE","EL HERRADERO","CALLE","PRIMERO DE MAYO","CALLE","MARIANO MATAMOROS","304",,,,,,"COLONIA","ANDRES MOLINA ENRIQUEZ",,,,"52149","15","MÉXICO                      ","054","Metepec","0049","San Salvador Tizatlalli","1218","048",,,"WWW.IMSS.GOB.MX","Fijo","19.25927527","-99.59592906","2014-12"
"2326347","15099622112000133000000000U5","UNIDAD DE MEDICINA FAMILIAR INSITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS","ISSEMYM ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","CALLEJON DEL VOLADOR","CALLE","GONZALEZ ORTEGA","CALLE","NICOLAS ROMERO","CALLE","NICOLÁS ROMERO","114",,,,,,"COLONIA","SAN JUANITO",,,,"56121","15","MÉXICO                      ","099","Texcoco","0001","Texcoco de Mora","0796","030",,,,"Fijo","19.51404626","-98.87693442","2014-12"
"2326245","15099622112000106000000000U1","UNIDAD DE MEDICINA FAMILIAR N0. 69","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JOSE MARIA MORELOS","CALLE","2 DE MARZO","CALLE","16 DE SEPTIEMBRE","CALLE","NEZAHUALCÓYOTL","208",,,,,,"COLONIA","CENTRO",,,,"56100","15","MÉXICO                      ","099","Texcoco","0001","Texcoco de Mora","0796","023",,,,"Fijo","19.51529145","-98.88005634","2014-12"
"2238646","15024622112000047000000000U5","UNIDAD DE MEDICINA FAMILIAR NUMERO 62",,"622112","Hospitales generales del sector público","251 y más personas","AVENIDA","16 DE SEPTIEMBRE","CALLE","ALFONSO REYES","PRIVADA","NINGUNO","CALLE","LIBRAMIENTO FERRONALES","39",,,,,,"COLONIA","NECAPA",,,,"54800","15","MÉXICO                      ","024","Cuautitlán","0001","Cuautitlán","0051","003",,,,"Fijo","19.66533621","-99.18128665","2014-12"
"2191750","15044622112000011000000000U9","UNIDAD DE REHABILITACION DIF","UNIDAD DE REHABILITACION DIF ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","IGNACIO ZARAGOZA","CALLE","MELECIO MARQUEZ","CALLE","PEDRO DE GANTE","CALLE","IGNACIO ZARAGOZA","0","SN",,,"0",,"PUEBLO","SAN ANDRES JALTENCO",,,,"55780","15","MÉXICO                      ","044","Jaltenco","0001","Jaltenco","004A","012",,,,"Fijo","19.75033775","-99.09317784","2010-07"
"2449130","15051622112000042001000000U9","UNIDAD DE REHABILITACIÓN E INTEGRACIÓN SOCIAL URIS SOUMAYA DOMIT","DIF GOBIERNO MUNICIPAL DE LERMA ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","B. DOMINGUEZ V.","CALLE","PRIVADA EMILIANO ZAPATA","AVENIDA","MIGUEL HIDALGO","CALLE","INDEPENDENCIA","7",,,,,,"COLONIA","LA MOTA",,,,"52000","15","MÉXICO                      ","051","Lerma","0001","Lerma de Villada","0260","004",,,,"Fijo","19.28753498","-99.51454783","2014-12"
"2108322","15122622111000032001000000U1","UNIDAD MATERNO INFANTIL PROVIDENCIA",,"622111","Hospitales generales del sector privado","0 a 5 personas","CALLE","NORTE 1","CALLE","ORIENTE 30","CALLE","ORIENTE 31","CALLE","NORTE 2","10","M 22 L 10",,,"0",,"COLONIA","PROVIDENCIA",,,,"56616","15","MÉXICO                      ","122","Valle de Chalco Solidaridad","0001","Xico","0601","009",,"SANATORIO_PROVIDENCIA@HOTMAIL.COM",,"Fijo","19.28410678","-98.92347616","2010-07"
"2239193","15024622112000031001000000U9","UNIDAD MEDICA BICENTENARIO","GOBIERNO DEL ESTADO DE MEXICO ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","SAMUEL GUTIERREZ BARAJAS","PRIVADA","MISION DE TLAHUAC","PRIVADA","MISION DE TLAQUILTENANGO","AVENIDA","ANDADOR",,"SN",,,,,"FRACCIONAMIENTO","RANCHO SAN BLAS MISIONES 2",,,,"54800","15","MÉXICO                      ","024","Cuautitlán","0001","Cuautitlán","0348","001",,,,"Fijo","19.65788398","-99.1644423","2014-12"
"2416764","15006622112000012000000000U6","UNIDAD MÉDICA CEAPS ALMOLOYA DEL RÍO LEONARDO BRAVO BICENTENARIO","ISEM ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","HERIBERTO ENRIQUEZ","CALLE","PRIVADA HERIBERTO ENRIQUEZ","CALLE","NINGUNO","ANDADOR","HERIBERTO ENRÍQUEZ","32",,,,,,"COLONIA","CENTRO",,,,"52540","15","MÉXICO                      ","006","Almoloya del Río","0001","Almoloya del Río","0049","030","7131318422",,,"Fijo","19.16285362","-99.48847819","2014-12"
"2328469","15099622111000142000000000U8","UNIDAD MEDICA DE DIABETES MELLITUS",,"622111","Hospitales generales del sector privado","6 a 10 personas","CALLE","MARTE R. GOMEZ","CALLE","ADOLFO LOPEZ MATEOS","CERRADA","EMILIANO ZAPATA","CALLE","CAMINO VECINAL LOS AHUEHUETES","5",,,,"0",,"COLONIA","NETZAHUALCOYOTL-BOYEROS",,,,"56230","15","MÉXICO                      ","099","Texcoco","0014","Colonia Nezahualcóyotl (Boyeros)","1597","009","5959559949",,,"Fijo","19.495307","-98.90512823","2014-12"
"8105479","15058622111000291000000000U9","UNIDAD MEDICA DE ESPECIALIDADES",,"622111","Hospitales generales del sector privado","0 a 5 personas","CALLE","BOULEVARD BOSQUE DE LAS NACIONES","CALLE","BOSQUE DE JAPON","CALLE","BOSQUE DE LIBANO","CALLE","BOSQUE DE LÍBANO","59",,,,,,"COLONIA","BOSQUES DE ARAGON",,,,"57170","15","MÉXICO                      ","058","Nezahualcóyotl","0001","Ciudad Nezahualcóyotl","0219","036",,,,"Fijo","19.46409195","-99.05275742","2019-11"
"2292536","15104622112000171000000000U3","UNIDAD MEDICA DE ESPECIALIDADES CENTRO DE ATENCION PRIMARIA A LAS ADICCIONES LAZARO CARDENAS 3","INSTITUTO DE SALUD DEL ESTADO DE MEXICO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ASOCIACION DE EXCURSIONISMO DEL DISTRITO FEDERAL","CALLE","FEDERACION MEXICANA DE EXCURSIONISMO DEL DISTRITO FEDERAL","AVENIDA","LA PRESA","CALLE","ESCUELA NACIONAL DE MONTAÑA","1","MZ 11",,,,,"COLONIA","LAZARO CARDENAS",,,,"54189","15","MÉXICO                      ","104","Tlalnepantla de Baz","0001","Tlalnepantla","157A","011",,,,"Fijo","19.53444125","-99.11769703","2014-12"
"1986519","15025622112000106000000000U6","UNIDAD MEDICA FAMILIAR NO 193 IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","SAN JUAN","CALLE","INDEPENDENCIA","CALLE","3 DE ENERO","CALLE","INDEPENDENCIA",,"SN",,,,,"COLONIA","CASCO DE SAN JUAN",,,,"56600","15","MÉXICO                      ","025","Chalco","0001","Chalco de Díaz Covarrubias","1216","018","5559751739",,,"Fijo","19.26737922","-98.8859659","2010-07"
"2498855","15101622112000011001000000U7","UNIDAD MÉDICA GUADALUPE YANCUITLALPAN","ISEM ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","5 DE MAYO","CALLE","HIDALGO","CALLE","LA CORREGIDORA","CALLE","GRANADITAS","0","SN",,,"0",,"COLONIA","GUADALUPE YANCUICTLALPAN",,,,"52600","15","MÉXICO                      ","101","Tianguistenco","0006","Guadalupe Yancuictlalpan (Gualupita)","0368","025",,,,"Fijo","19.18338327","-99.45268378","2010-07"
"7078024","15070622112000082000000000U5","UNIDAD MEDICA URBANA LA MAGDALENA","IMSS GOBIERNO ","622112","Hospitales generales del sector público","6 a 10 personas","PRIVADA","CERRADA JOSE MARIA MORELOS","CALLE","JOSE MARIA MORELOS","CALLE","CLAVELITOS","CALLE","CLAVELITOS","0","SN",,,"0",,"COLONIA","LA MAGDALENA",,,,"56500","15","MÉXICO                      ","070","La Paz","0005","La Magdalena Atlicpac","0942","015","5545449401","SANTIAGO.HURTADO@IMSS.GOB.MX",,"Fijo","19.37061091","-98.9560686","2019-11"
"2061540","15109622112000036000000000U7","UNIDAD MEDICO FAMILIAR 185 INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","3","CALLE","EJE 7","CALLE","CAPIRO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","AMPL EL PARAJE",,,,"54958","15","MÉXICO                      ","109","Tultitlán","0003","Buenavista","1595","027",,,"WWW.IMSS.GOB.MX","Fijo","19.59901461","-99.17784878","2010-07"
"1969926","15058622111000082000000000U2","UNIDAD MEDICO QUIRURGICA DR SALAS Y ASOCIADOS","UNIDAD MEDICO QUIRURGICA DR SALAS Y ASOCIADOS SC","622111","Hospitales generales del sector privado","11 a 30 personas","AVENIDA","ADOLFO LOPEZ MATEOS","CALLE","GLORIETA FUENTE DE PETROLEOS","CALLE","PANTITLAN","CALLE","MONUMENTO A LA REVOLUCIÓN","297",,,,,,"COLONIA","EVOLUCION",,,,"57700","15","MÉXICO                      ","058","Nezahualcóyotl","0001","Ciudad Nezahualcóyotl","0948","018","5531847242","UMQDRSALASYASOCIADOSSC@HOTMAIL.COM",,"Fijo","19.40057123","-99.02826599","2010-07"
"2464537","15048622112000091000000000U2","UNIDAD MEDICO RURAL 01 SAN JUAN COAXOMULCO","INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR DEL GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","REFORMA","PRIVADA","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","SAN JUAN COAJOMULCO",,,,"50716","15","MÉXICO                      ","048","Jocotitlán","0012","San Juan Coajomulco","0195","021",,,,"Fijo","19.74794869","-99.96629753","2014-12"
"7598014","16108622111000071000000000S7","3D EVOLUTION TOMOGRAFIA DENTAL",,"622111","Hospitales generales del sector privado","0 a 5 personas","AVENIDA","VIRREY DE MENDOZA ORIENTE","CALLE","DOCTOR ALONSO MARTINEZ","CALLE","FRANCISCO J. MUGICA SUR","CALLE","BENITO DÍAZ DE GAMARRA ORIENTE","630",,,,"630","3","COLONIA","JARDINADAS",,,,"59680","16","MICHOACÁN DE OCAMPO       ","108","Zamora","0001","Zamora de Hidalgo","0217","017",,"EVOLUTION3DENTAL@HOTMAIL.COM",,"Fijo","19.97552576","-102.28846682","2019-11"
"2723649","16069622111000023000000000U2","ADMINISTRACION DEL HOSPITAL","CENTRO MEDICO LA PIEDAD SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","AVENIDA","BENITO JUAREZ","CALLE","VICENTE GUERRERO","AVENIDA","FRANCISCO I. MADERO","CALLE","MATAMOROS","115",,,,,,"COLONIA","LA PIEDAD DE CABADAS CENTRO",,,,"59300","16","MICHOACÁN DE OCAMPO       ","069","La Piedad","0001","La Piedad de Cabadas","0166","043",,"CENTROMEDICOLP@HOTMAIL.COM",,"Fijo","20.3407455","-102.02337397","2010-07"
"7897358","16006622111000062000000000S2","CALIDAD DE EMODIALICIS","CALIDAD DE EMODIALICIS ","622111","Hospitales generales del sector privado","6 a 10 personas","AVENIDA","22 DE OCTUBRE","CALLE","GUADALUPE VICTORIA","CALLE","IGNACIO ALLENDE","CALLE","INSURGENTES","833",,,,,,"COLONIA","VARILLERO",,,,"60600","16","MICHOACÁN DE OCAMPO       ","006","Apatzingán","0001","Apatzingán de la Constitución","026A","009",,,,"Fijo","19.08445012","-102.36129509","2019-11"
"2686440","16108622112000053000000000U3","CEDECO VALENCIA","DIF MUNICIPIO DE ZAMORA ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","GUADALUPE","CALLE","VALLADOLID","AVENIDA","LAS PALMAS","CALLE","LINARES","0","SN",,,"0",,"COLONIA","VALENCIA 2DA SECCION",,,,"59610","16","MICHOACÁN DE OCAMPO       ","108","Zamora","0001","Zamora de Hidalgo","0359","005","3515204568",,,"Fijo","20.00394551","-102.29139515","2010-07"
"2745424","16107622111000042000000000U0","CENTRO CLINICO DE ESPECIALIDADES DE FATIMA",,"622111","Hospitales generales del sector privado","6 a 10 personas","AVENIDA","GOBERNADOR AGUSTIN ARRIAGA RIVERA","CALLE","GENERAL NICOLAS REGULES","AVENIDA","JUAREZ ORIENTE","CALLE","GENERAL NEGRETE SUR","26",,,,,,"COLONIA","CENTRO",,,,"58600","16","MICHOACÁN DE OCAMPO       ","107","Zacapu","0001","Zacapu","0506","018",,,,"Fijo","19.81419617","-101.78688842","2010-07"
"9356739","16112622111000065000000000U1","CENTRO DE SALUD","SERVICIOS DE SALUD DE MICHOACAN ","622111","Hospitales generales del sector privado","51 a 100 personas","CALLE","MIGUEL HIDALGO ORIENTE","PRIVADA","NINGUNO","CALLE","JUAN DE DIOS PEZA SUR","CALLE","NICOLÁS GUILLÉN",,"SN",,"PLANTA BAJA",,,"COLONIA","POETAS","HOSPITAL, CENTRO MEDICO O CLINICA","NO ES UN CONGLOMERADO","79","61513","16","MICHOACÁN DE OCAMPO       ","112","Zitácuaro","0001","Heróica Zitácuaro","0173","012",,"CENTRODESALUDZITACUARO@GMAI.COM",,"Fijo","19.4349992","-100.35000285","2021-05"
"2764618","16006931610000145010000000U2","CENTRO DE SALUD URBANO DE APATZINGAN","SECRETARÍA DE SALUD ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","CONSTITUCION DE 1814 NORTE","CALLE","EMILIANO ZAPATA PONIENTE","CALLE","FRANCISCO I. MADERO ORIENTE","CALLE","CANANEA",,"SN",,,,,"COLONIA","AVIACION",,,,"60640","16","MICHOACÁN DE OCAMPO       ","006","Apatzingán","0001","Apatzingán de la Constitución","0698","001",,,,"Fijo","19.09380873","-102.35363725","2010-07"
"2561181","16053622112000086000000000U1","CENTRO ESTATAL DE ANTENCION ONCOLOGICA","SECRETARÍA DE SALUD DE MICHOACÁN ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","GERTRUDIS BOCANEGRA","CALLE","JUAN DE ORTEGA Y MONTAÑES","CALLE","SAMUEL RAMOS","CALLE","ISIDRO HUARTE","300",,,,,,"COLONIA","CENTRO",,,,"58000","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","0397","038",,"DRVICTORMERCADO@OUTLOOK.ES",,"Fijo","19.69956389","-101.18244068","2010-07"
"2573293","16053622111000183000000000U8","CENTRO MATERNO INFANTIL SAN JOSE","CENTRO MATERNO INFANTIL SAN SAN JOSE AC","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","MARIANO ELIZAGA","CALLE","VICENTE SANTA MARIA","CALLE","CALLE DE VELAZQUEZ DE LEON","CALLE","PADRE LLOREDA (MANUEL DE LA TORRE)","164",,,,"0",,"CONDOMINIO","CENTRO HISTORICO",,,,"58000","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","0433","018","4433125729","CENTROMATERNO.SJ@GMAIL.COM",,"Fijo","19.69989783","-101.18833844","2010-07"
"9359879","16053622111000421000000000U2","CENTRO MEDICO CAPULA",,"622111","Hospitales generales del sector privado","0 a 5 personas","CALLE","MANUEL GARCIA PUEBLITA","CALLE","MARTIRES DE URUAPAN","CALLE","IGNACIO ZARAGOZA","CALLE","EPITACIO HUERTA","111","A",,,,,"BARRIO","DE DOLORES",,,,"58331","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0040","Capula","2552","002","4433824215",,,"Fijo","19.67422822","-101.38829266","2021-05"
"2705095","16112622111000043000000000U8","CENTRO MEDICO DE ZITACUARO","CENTRO MÉDICO DE ZITACUARO SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","JOSE MARIA MORELOS NORTE","CALLE","SANTOS DEGOLLADO PONIENTE","CALLE","CUAUHTEMOC PONIENTE","CALLE","DOCTOR EMILIO GARCÍA NORTE","25",,"HOSPITAL, CENTRO MEDICO O CLINICA","PLANTA BAJA",,,"COLONIA","JOSE MA MORELOS","HOSPITAL, CENTRO MEDICO O CLINICA","CENTRO MEDICO DE ZITACUARO","25","61518","16","MICHOACÁN DE OCAMPO       ","112","Zitácuaro","0001","Heróica Zitácuaro","014A","034","7151531631",,,"Fijo","19.44023578","-100.35743251","2010-07"
"2631617","16053722219016892001000000U6","CENTRO MEDICO DEL BOSQUE","MEDICA QUIRURGICA DEL BOSQUE SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","ANA MARIA GALLAGA","CALLE","GERTRUDIS BOCANEGRA","PRIVADA","NINGUNO","CALLE","JUAN DE ORTEGA Y MONTAÑÉS","985",,,,,,"COLONIA","CUAUHTEMOC",,,,"58020","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","0433","036","4433129430","CBM.FACTURACION@HOTMAIL.COM",,"Fijo","19.69648226","-101.18275234","2010-07"
"2725834","16034622111000063000000000U2","CENTRO MÉDICO FATIMA","CENTRO MEDICO FATIMA SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","GALEANA SUR","CALLE","SANTOS DEGOLLADO","CALLE","ERENDIRA","CALLE","MARIANO MATAMOROS","85",,,,,,"COLONIA","CENTRO",,,,"61100","16","MICHOACÁN DE OCAMPO       ","034","Hidalgo","0001","Ciudad Hidalgo","0175","026",,,,"Fijo","19.68647669","-100.55777109","2010-07"
"8445794","16053622111000382000000000U6","CENTRO MEDICO QUIRURGICO LA CANDELARIA",,"622111","Hospitales generales del sector privado","6 a 10 personas","PRIVADA","MANZANA","CALLE","NINGUNO","CALLE","MANZANA","CALLE","CEDRÓN (AVENIDA CEDRÓN)","21",,,,,,"COLONIA","PRADERAS DEL SUR",,,,"58095","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","3048","060",,"CRONOX_212@HOTMAIL.COM",,"Fijo","19.65869639","-101.19817947","2019-11"
"2695026","16050622111000043001000000U0","CENTRO MEDICO QUIRURGICO SAN JUAN","CENTRO MEDICO QUIRURGICO SAN JUAN SC","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","ALVARO OBREGON","CALLE","PRIMERA DE GUERRERO","CALLE","MARIANO ABASOLO","CALLE","GALEANA","150",,,,,,"COLONIA","CENTRO",,,,"61250","16","MICHOACÁN DE OCAMPO       ","050","Maravatío","0001","Maravatío de Ocampo","0126","001",,"CMOSANJUAN16@GMAIL.COM",,"Fijo","19.89267954","-100.44459354","2010-07"
"2755442","16107622111000084000000000U2","CENTRO MEDICO ZACAPU URGENCIAS HOSPITAL FARMACIA ADMINISTRACION Y AREA DE IMAGEN","CENTRO MEDICO DE ZACAPU SC","622111","Hospitales generales del sector privado","31 a 50 personas","AVENIDA","Avenida de las Rosas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN","HOSPITAL, CENTRO MEDICO O CLINICA","PLANTA BAJA","0",,"COLONIA","VALLE VERDE","HOSPITAL, CENTRO MEDICO O CLINICA","CANTRO MEDICO DE ZACAPU",,"58670","16","MICHOACÁN DE OCAMPO       ","107","Zacapu","0001","Zacapu","0309","005",,,"WWW.CENTROMEDICOZACAPU.COM","Fijo","19.80919366","-101.78876695","2010-07"
"2678096","16053622111000132000000000U5","CLÍNICA 26 DE JULIO","SECRETARIA DE DESARROLLO HUMANO Y BIENESTAR SOCIAL ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","TARAY","CALLE","ACUMBARO","CALLE","JOSE FERNANDO RAMIREZ","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LUCIO CABAÑAS",,,,"58330","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","2995","054",,,,"Fijo","19.71210865","-101.25061494","2010-07"
"6439227","16053621113004993011000000U3","CLÍNICA ABASOLO",,"622111","Hospitales generales del sector privado","6 a 10 personas","CALLE","ABASOLO","CALLE","GUERRERO","CALLE","MANUEL MUÑIZ","CALLE","GALEANA","526",,,,,,"COLONIA","CENTRO",,,,"58000","16","MICHOACÁN DE OCAMPO       ","053","Morelia","0001","Morelia","0382","005","4433138001","ABASOLO.CLINICA@GMAIL.COM",,"Fijo","19.69813906","-101.19439478","2010-07"
"2619676","16082622111000022000000000U7","CLINICA DE ESPECIALIDADES SAN JUDAS TADEO",,"622111","Hospitales generales del sector privado","6 a 10 personas","CALLE","ORQUIDEAS","CALLE","NINGUNO","CALLE","GLADIOLAS","CALLE","LAS AZUCENAS",,"SN",,,,,"COLONIA","LLANOS DE CANICUARO",,,,"61650","16","MICHOACÁN DE OCAMPO       ","082","Tacámbaro","0001","Tacámbaro de Codallos","0350","034",,,,"Fijo","19.22816732","-101.44848198","2014-12"
"2718025","16034622111000031000000000U9","CLÍNICA DE SAN BARTOLO","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","LA PALETERIA",,,,"61201","16","MICHOACÁN DE OCAMPO       ","034","Hidalgo","0041","San Bartolo Cuitareo","0584","018","7861666195",,,"Fijo","19.6547946","-100.59929838","2010-07"
