Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,prev_diab,precio_prom_def,pobreza_laboral,publico,privado
01/05/2021,2021,5,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",407.87,Insulina,cartucho,1,3 ml,3,ml,19,12.63,364.5877291,1.1774,81,173
01/06/2021,2021,6,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",407.87,Insulina,cartucho,1,3 ml,3,ml,19,12.63,362.6656014,1.1774,81,173
01/07/2021,2021,7,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",407.87,Insulina,cartucho,1,3 ml,3,ml,19,12.63,360.5384247,1.1225,81,173
01/08/2021,2021,8,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,372.4448069,1.1225,81,173
01/09/2021,2021,9,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,370.1498776,1.1225,81,173
01/10/2021,2021,10,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,367.0665189,1.1438,81,173
01/11/2021,2021,11,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,362.9291268,1.1438,81,173
01/12/2021,2021,12,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,361.6272687,1.1438,81,173
01/01/2022,2022,1,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",422.14,Insulina,cartucho,1,3 ml,3,ml,19,12.63,359.5061822,1.1303,81,173
01/02/2022,2022,2,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",432.06,Insulina,cartucho,1,3 ml,3,ml,19,12.63,364.9254493,1.1303,81,173
01/03/2022,2022,3,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",432.06,Insulina,cartucho,1,3 ml,3,ml,19,12.63,361.348103,1.1303,81,173
01/04/2022,2022,4,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",432.06,Insulina,cartucho,1,3 ml,3,ml,19,12.63,359.4073036,1.1303,81,173
01/05/2022,2022,5,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",432.06,Insulina,cartucho,1,3 ml,3,ml,19,12.63,358.7615329,1.1303,81,173
01/06/2022,2022,6,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",432.06,Insulina,cartucho,1,3 ml,3,ml,19,12.63,355.7730393,1.1303,81,173
01/07/2022,2022,7,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",447.19,Insulina,cartucho,1,3 ml,3,ml,19,12.63,365.5267032,1.1303,81,173
01/08/2022,2022,8,N.L.,LANTUS SOLOSTAR,"MED P/DIAB, 1 CARTUCHO DE 3 ML, LAB SANOFI",447.19,Insulina,cartucho,1,3 ml,3,ml,19,12.63,362.9858026,1.1303,81,173
01/08/2018,2018,8,Oax.,LANTUS,"AMPOLLETAS, JERINGA PRELLENADA, DE 3 ML, 1 PZA",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,370.03,1.1233,223,47
01/08/2018,2018,8,Oax.,LANTUS,"AMPOLLETA, C/1 DE 10 ML, LAB SANOFI AVENTIS",1379.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1379.5,1.1233,223,47
01/09/2018,2018,9,Oax.,LANTUS,"AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTIS",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,368.482374,1.1233,223,47
01/09/2018,2018,9,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1373.730333,1.1233,223,47
01/10/2018,2018,10,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,366.5761779,1.1083,223,47
01/10/2018,2018,10,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1366.623888,1.1083,223,47
01/11/2018,2018,11,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,363.4865423,1.1083,223,47
01/11/2018,2018,11,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1355.105492,1.1083,223,47
01/12/2018,2018,12,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,360.9598235,1.1083,223,47
01/12/2018,2018,12,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1345.685692,1.1083,223,47
01/01/2019,2019,1,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,360.7434748,1.0673,223,47
01/01/2019,2019,1,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1344.391676,1.0673,223,47
01/02/2019,2019,2,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",370.03,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,360.6352518,1.0673,223,47
01/02/2019,2019,2,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1379,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1343.988358,1.0673,223,47
01/03/2019,2019,3,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",368.28,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,358.5035162,1.0673,223,47
01/03/2019,2019,3,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1387.7,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1350.861653,1.0673,223,47
01/04/2019,2019,4,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",366.52,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,356.576292,1.0511,223,47
01/04/2019,2019,4,Oax.,LANTUS,"AMPOLLETAS, 1 DE 10 ML, LAB SANOFI AVENTIS",1386.24,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,1348.631232,1.0511,223,47
01/05/2019,2019,5,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",366.52,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,355.9334238,1.0511,223,47
01/05/2019,2019,5,Oax.,HUMULIN,"MED P/DIAB, CAPSULAS, 1 DE 100 ML, LAB LILLY",531,Insulina,ampolletas,1,100 ml,100,ml,20,10.51,515.6625779,1.0511,223,47
01/06/2019,2019,6,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",366.52,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,355.7555461,1.0511,223,47
01/06/2019,2019,6,Oax.,HUMULIN,"MED P/DIAB, CAPSULAS, 1 DE 100 ML, LAB LILLY",531,Insulina,ampolletas,1,100 ml,100,ml,20,10.51,515.4048755,1.0511,223,47
01/07/2019,2019,7,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",366.52,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,355.297491,1.0677,223,47
01/07/2019,2019,7,Oax.,HUMULIN,"MED P/DIAB, CAPSULAS, 1 DE 100 ML, LAB LILLY",532,Insulina,ampolletas,1,100 ml,100,ml,20,10.51,515.710644,1.0677,223,47
01/08/2019,2019,8,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",386.15,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,374.251573,1.0677,223,47
01/08/2019,2019,8,Oax.,HUMULIN,"MED P/DIAB, CAPSULAS, 1 DE 100 ML, LAB LILLY",536,Insulina,ampolletas,1,100 ml,100,ml,20,10.51,519.48425,1.0677,223,47
01/09/2019,2019,9,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",405.78,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,392.3353137,1.0677,223,47
01/09/2019,2019,9,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 100 ML, LAB LILLY",541,Insulina,ampolletas,1,100 ml,100,ml,20,10.51,523.075077,1.0677,223,47
01/10/2019,2019,10,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",389.33,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,374.4085445,1.0576,223,47
01/10/2019,2019,10,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,520.2656425,1.0576,223,47
01/11/2019,2019,11,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",389.33,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,371.4002029,1.0576,223,47
01/11/2019,2019,11,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,516.0853512,1.0576,223,47
01/12/2019,2019,12,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",400.3,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,380.3738271,1.0576,223,47
01/12/2019,2019,12,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,514.0700486,1.0576,223,47
01/01/2020,2020,1,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",419.49,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,397.9427663,1,223,47
01/01/2020,2020,1,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,513.2113675,1,223,47
01/02/2020,2020,2,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",427.71,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,404.8808621,1,223,47
01/02/2020,2020,2,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,512.1239775,1,223,47
01/03/2020,2020,3,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",427.71,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,403.8022924,1,223,47
01/03/2020,2020,3,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,510.7597208,1,223,47
01/04/2020,2020,4,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",404.96,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,381.248284,ND,223,47
01/04/2020,2020,4,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",541,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,509.3227026,ND,223,47
01/05/2020,2020,5,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",382.2,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,359.5067451,ND,223,47
01/05/2020,2020,5,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",546.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,514.0513767,ND,223,47
01/06/2020,2020,6,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",382.2,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,359.3269917,ND,223,47
01/06/2020,2020,6,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,518.9652,ND,223,47
01/07/2020,2020,7,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",382.2,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,357.4617083,1.0695,223,47
01/07/2020,2020,7,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,516.271227,1.0695,223,47
01/08/2020,2020,8,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",405.86,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,378.1156392,1.0695,223,47
01/08/2020,2020,8,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,514.7314115,1.0695,223,47
01/09/2020,2020,9,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",417.98,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,388.5135417,1.0695,223,47
01/09/2020,2020,9,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,513.5502459,1.0695,223,47
01/10/2020,2020,10,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",417.98,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,386.157978,0.9971,223,47
01/10/2020,2020,10,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,510.4365828,0.9971,223,47
01/11/2020,2020,11,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",417.98,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,385.8492986,0.9971,223,47
01/11/2020,2020,11,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",552.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,510.0285599,0.9971,223,47
01/12/2020,2020,12,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",429.23,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,394.7345044,0.9971,223,47
01/12/2020,2020,12,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,526.4904684,0.9971,223,47
01/01/2021,2021,1,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,401.617282,1.0026,223,47
01/01/2021,2021,1,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,522.0012576,1.0026,223,47
01/02/2021,2021,2,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,399.1029335,1.0026,223,47
01/02/2021,2021,2,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,518.7332382,1.0026,223,47
01/03/2021,2021,3,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,395.817647,1.0026,223,47
01/03/2021,2021,3,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,514.4631937,1.0026,223,47
01/04/2021,2021,4,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,394.5157451,1.0688,223,47
01/04/2021,2021,4,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,512.7710492,1.0688,223,47
01/05/2021,2021,5,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,393.7282885,1.0688,223,47
01/05/2021,2021,5,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,511.7475541,1.0688,223,47
01/06/2021,2021,6,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,391.6525301,1.0688,223,47
01/06/2021,2021,6,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,509.0495913,1.0688,223,47
01/07/2021,2021,7,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,389.3553336,1.0824,223,47
01/07/2021,2021,7,Oax.,HUMULIN,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB LILLY",572.5,Insulina,ampolletas,1,10 ml,10,ml,20,10.51,506.0638148,1.0824,223,47
01/08/2021,2021,8,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,388.6169614,1.0824,223,47
01/09/2021,2021,9,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,386.2223826,1.0824,223,47
01/10/2021,2021,10,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",440.47,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,383.0051395,1.0896,223,47
01/11/2021,2021,11,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",422,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,362.8087637,1.0896,223,47
01/12/2021,2021,12,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",422,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,361.5073373,1.0896,223,47
01/01/2022,2022,1,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",422,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,359.3869543,1.0285,223,47
01/02/2022,2022,2,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",460,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,388.524063,1.0285,223,47
01/03/2022,2022,3,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",450.29,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,376.5945409,1.0285,223,47
01/04/2022,2022,4,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",432,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,359.3573929,1.0285,223,47
01/05/2022,2022,5,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",432,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,358.7117118,1.0285,223,47
01/06/2022,2022,6,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",432,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,355.7236333,1.0285,223,47
01/07/2022,2022,7,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",447,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,365.3713999,1.0285,223,47
01/08/2022,2022,8,Oax.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",447,Insulina,ampolletas,1,3 ml,3,ml,20,10.51,362.8315789,1.0285,223,47
01/08/2018,2018,8,Pue.,INSULINA GLARGINA,"AMPOLLETAS, 1 DE 10 ML, LAB PHARMALIFE",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,463.51,1.1431,153,88
01/09/2018,2018,9,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,461.5714001,1.1431,153,88
01/10/2018,2018,10,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,459.1836452,1.1159,153,88
01/11/2018,2018,11,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,455.3134806,1.1159,153,88
01/12/2018,2018,12,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,452.1484415,1.1159,153,88
01/01/2019,2019,1,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",461.35,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,449.7716459,1.0836,153,88
01/02/2019,2019,2,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,451.7418738,1.0836,153,88
01/03/2019,2019,3,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,451.2055089,1.0836,153,88
01/04/2019,2019,4,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,450.9349479,1.0877,153,88
01/05/2019,2019,5,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,450.1219614,1.0877,153,88
01/06/2019,2019,6,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,449.8970129,1.0877,153,88
01/07/2019,2019,7,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,449.3177455,1.0182,153,88
01/08/2019,2019,8,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,449.2278819,1.0182,153,88
01/09/2019,2019,9,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,448.1525489,1.0182,153,88
01/10/2019,2019,10,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,445.745523,1.0763,153,88
01/11/2019,2019,11,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,442.1639947,1.0763,153,88
01/12/2019,2019,12,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,440.4373535,1.0763,153,88
01/01/2020,2020,1,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,439.7016653,1,153,88
01/02/2020,2020,2,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,438.7700274,1,153,88
01/03/2020,2020,3,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,437.6011797,1,153,88
01/04/2020,2020,4,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.51,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,436.3699924,ND,153,88
01/05/2020,2020,5,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",485.63,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,456.7955537,ND,153,88
